audio_id,class_label,split,quality,duration
AUD-001752,Animal Sound,train,Good,4.0
AUD-001753,Animal Sound,val,Good,4.0
AUD-001754,Animal Sound,test,Good,4.0
AUD-001755,Animal Sound,test,Good,4.0
AUD-001756,Animal Sound,train,Good,4.0
AUD-001757,Animal Sound,train,Good,4.0
AUD-001758,Animal Sound,train,Acceptable,1.35
AUD-001759,Animal Sound,test,Good,2.926
AUD-001760,Animal Sound,train,Poor,4.0
AUD-001761,Animal Sound,test,Poor,4.0
AUD-001762,Animal Sound,train,Good,4.0
AUD-001763,Animal Sound,train,Good,4.0
AUD-001764,Animal Sound,train,Good,4.0
AUD-001765,Animal Sound,train,Good,4.0
AUD-001766,Animal Sound,train,Good,2.5
AUD-001767,Animal Sound,train,Good,4.0
AUD-001768,Animal Sound,train,Good,1.906
AUD-001769,Animal Sound,train,Poor,4.0
AUD-001770,Animal Sound,train,Acceptable,4.0
AUD-001771,Animal Sound,train,Acceptable,4.0
AUD-001772,Animal Sound,train,Good,1.358
AUD-001773,Animal Sound,train,Poor,3.48
AUD-001774,Animal Sound,val,Acceptable,1.8
AUD-001775,Animal Sound,train,Good,2.06
AUD-001776,Animal Sound,train,Good,1.89
AUD-001777,Animal Sound,test,Good,1.32
AUD-001778,Animal Sound,test,Good,2.298
AUD-001779,Animal Sound,train,Good,0.62
AUD-001780,Animal Sound,test,Poor,4.0
AUD-001781,Animal Sound,train,Poor,4.0
AUD-001782,Animal Sound,train,Poor,4.0
AUD-001783,Animal Sound,train,Good,4.0
AUD-001784,Animal Sound,test,Good,4.0
AUD-001785,Animal Sound,train,Good,4.0
AUD-001786,Animal Sound,val,Good,4.0
AUD-001787,Animal Sound,val,Good,4.0
AUD-001788,Animal Sound,train,Good,4.0
AUD-001789,Animal Sound,test,Good,1.149
AUD-001790,Animal Sound,train,Good,0.61
AUD-001791,Gunshot,test,Good,2.0
AUD-001792,Gunshot,train,Good,2.0
AUD-001793,Gunshot,train,Good,2.0
AUD-001794,Gunshot,train,Good,2.0
AUD-001795,Gunshot,train,Good,2.0
AUD-001796,Gunshot,train,Good,2.0
AUD-001797,Gunshot,train,Good,2.0
AUD-001798,Gunshot,test,Good,2.0
AUD-001799,Gunshot,train,Good,2.0
AUD-001800,Gunshot,train,Good,2.0
AUD-001801,Gunshot,train,Good,2.0
AUD-001802,Gunshot,train,Good,2.0
AUD-001803,Gunshot,train,Good,2.0
AUD-001804,Gunshot,train,Good,2.0
AUD-001805,Gunshot,train,Good,2.0
AUD-001806,Gunshot,val,Good,2.0
AUD-001807,Gunshot,train,Good,2.0
AUD-001808,Gunshot,train,Good,2.0
AUD-001809,Gunshot,train,Good,2.0
AUD-001810,Gunshot,train,Good,2.0
AUD-001811,Gunshot,train,Good,2.0
AUD-001812,Gunshot,test,Good,2.0
AUD-001813,Gunshot,train,Good,2.0
AUD-001814,Gunshot,train,Poor,360.0
AUD-001815,Gunshot,train,Good,2.0
AUD-001816,Gunshot,val,Good,2.0
AUD-001817,Gunshot,train,Good,2.0
AUD-001818,Gunshot,val,Good,2.0
AUD-001819,Gunshot,train,Good,1.0
AUD-001820,Gunshot,train,Poor,320.0
AUD-001821,Gunshot,train,Good,1.0
AUD-001822,Gunshot,val,Good,1.0
AUD-001823,Gunshot,train,Good,1.0
AUD-001824,Gunshot,train,Good,2.0
AUD-001825,Gunshot,train,Good,1.0
AUD-001826,Gunshot,train,Good,1.0
AUD-001827,Gunshot,train,Good,1.0
AUD-001828,Gunshot,train,Good,1.0
AUD-001829,Gunshot,train,Good,1.0
AUD-001830,Gunshot,test,Good,1.0
AUD-001831,Gunshot,val,Good,1.0
AUD-001832,Gunshot,train,Good,1.0
AUD-001833,Gunshot,val,Good,1.0
AUD-001834,Gunshot,test,Good,2.0
AUD-001835,Gunshot,train,Good,2.0
AUD-001836,Gunshot,train,Good,2.0
AUD-001837,Gunshot,val,Good,2.0
AUD-001838,Gunshot,train,Good,2.0
AUD-001839,Gunshot,train,Acceptable,2.0
AUD-001840,Gunshot,train,Acceptable,2.0
AUD-001841,Gunshot,train,Good,2.0
AUD-001842,Gunshot,train,Good,2.0
AUD-001843,Gunshot,train,Good,2.0
AUD-001844,Gunshot,train,Good,2.0
AUD-001845,Gunshot,train,Good,2.0
AUD-001846,Gunshot,train,Good,2.0
AUD-001847,Gunshot,test,Good,2.0
AUD-001848,Gunshot,test,Good,4.0
AUD-001849,Gunshot,train,Good,2.0
AUD-001850,Gunshot,train,Good,2.0
AUD-001851,Gunshot,train,Good,2.0
AUD-001852,Gunshot,train,Good,2.0
AUD-001853,Gunshot,val,Good,2.0
AUD-001854,Gunshot,train,Good,2.0
AUD-001855,Gunshot,train,Good,2.0
AUD-001856,Gunshot,val,Good,2.0
AUD-001857,Gunshot,train,Good,2.0
AUD-001858,Gunshot,val,Good,2.0
AUD-001859,Gunshot,train,Poor,2.0
AUD-001860,Gunshot,train,Acceptable,2.0
AUD-001861,Gunshot,train,Acceptable,2.0
AUD-001862,Gunshot,val,Acceptable,2.0
AUD-001863,Gunshot,val,Good,2.0
AUD-001864,Gunshot,train,Good,2.0
AUD-001865,Gunshot,val,Good,2.0
AUD-001866,Gunshot,train,Good,2.0
AUD-001867,Gunshot,train,Good,2.0
AUD-001868,Gunshot,train,Good,2.0
AUD-001869,Gunshot,val,Good,2.0
AUD-001870,Gunshot,train,Good,2.0
AUD-001871,Gunshot,train,Good,2.0
AUD-001872,Gunshot,train,Good,2.0
AUD-001873,Gunshot,val,Good,2.0
AUD-001874,Gunshot,train,Good,2.0
AUD-001875,Gunshot,train,Good,2.0
AUD-001876,Gunshot,test,Good,2.0
AUD-001877,Gunshot,train,Good,2.0
AUD-001878,Gunshot,train,Good,2.0
AUD-001879,Gunshot,test,Good,2.0
AUD-001880,Gunshot,train,Acceptable,2.0
AUD-001881,Gunshot,train,Good,2.0
AUD-001882,Gunshot,train,Good,2.0
AUD-001883,Gunshot,train,Good,2.0
AUD-001884,Gunshot,train,Good,2.0
AUD-001885,Gunshot,train,Good,2.0
AUD-001886,Gunshot,train,Good,2.0
AUD-001887,Gunshot,val,Good,2.0
AUD-001888,Gunshot,test,Good,2.0
AUD-001889,Gunshot,train,Good,2.0
AUD-001890,Gunshot,train,Good,2.0
AUD-001891,Gunshot,train,Good,2.0
AUD-001892,Gunshot,test,Good,2.0
AUD-001893,Gunshot,train,Good,2.0
AUD-001894,Gunshot,test,Good,2.0
AUD-001895,Gunshot,train,Good,2.0
AUD-001896,Gunshot,train,Good,2.0
AUD-001897,Gunshot,train,Good,2.0
AUD-001898,Gunshot,train,Good,2.0
AUD-001899,Gunshot,test,Good,2.0
AUD-001900,Gunshot,train,Good,2.0
AUD-001901,Gunshot,train,Good,2.0
AUD-001902,Gunshot,val,Good,2.0
AUD-001903,Gunshot,train,Good,2.0
AUD-001904,Gunshot,train,Good,2.0
AUD-001905,Gunshot,test,Good,2.0
AUD-001906,Gunshot,train,Good,2.0
AUD-001907,Gunshot,train,Good,2.0
AUD-001908,Gunshot,train,Good,2.0
AUD-001909,Gunshot,train,Good,2.0
AUD-001910,Gunshot,val,Good,2.0
AUD-001911,Gunshot,train,Good,2.0
AUD-001912,Gunshot,train,Good,2.0
AUD-001913,Gunshot,train,Good,2.0
AUD-001914,Gunshot,test,Good,2.0
AUD-001915,Gunshot,train,Good,2.0
AUD-001916,Gunshot,train,Good,2.0
AUD-001917,Gunshot,train,Good,2.0
AUD-001918,Gunshot,train,Acceptable,2.0
AUD-001919,Gunshot,val,Good,2.0
AUD-001920,Gunshot,train,Good,2.0
AUD-001921,Gunshot,test,Good,2.0
AUD-001922,Gunshot,train,Good,2.0
AUD-001923,Gunshot,train,Acceptable,2.0
AUD-001924,Gunshot,train,Good,2.0
AUD-001925,Gunshot,train,Good,2.0
AUD-001926,Gunshot,train,Good,2.0
AUD-001927,Gunshot,train,Good,2.0
AUD-001928,Gunshot,train,Good,2.0
AUD-001929,Gunshot,train,Good,2.0
AUD-001930,Gunshot,train,Good,2.0
AUD-001931,Gunshot,train,Good,2.0
AUD-001932,Gunshot,val,Good,2.0
AUD-001933,Gunshot,val,Good,2.0
AUD-001934,Gunshot,test,Good,2.0
AUD-001935,Gunshot,train,Good,2.0
AUD-001936,Gunshot,train,Good,2.0
AUD-001937,Gunshot,train,Good,2.0
AUD-001938,Gunshot,train,Good,2.0
AUD-001939,Gunshot,train,Good,2.0
AUD-001940,Gunshot,train,Good,2.0
AUD-001941,Gunshot,train,Good,2.0
AUD-001942,Gunshot,train,Good,2.0
AUD-001943,Gunshot,train,Good,2.0
AUD-001944,Gunshot,val,Good,2.0
AUD-001945,Gunshot,train,Good,2.0
AUD-001946,Gunshot,test,Acceptable,2.0
AUD-001947,Gunshot,train,Good,2.0
AUD-001948,Gunshot,train,Good,2.0
AUD-001949,Gunshot,train,Good,2.0
AUD-001950,Gunshot,train,Good,2.0
AUD-001951,Gunshot,test,Good,2.0
AUD-001952,Gunshot,val,Good,2.0
AUD-001953,Gunshot,train,Good,2.0
AUD-001954,Gunshot,test,Good,2.0
AUD-001955,Gunshot,train,Good,2.0
AUD-001956,Gunshot,train,Good,2.0
AUD-001957,Gunshot,train,Good,2.0
AUD-001958,Gunshot,train,Good,2.0
AUD-001959,Gunshot,train,Good,2.0
AUD-001960,Gunshot,train,Good,2.0
AUD-001961,Gunshot,train,Good,2.0
AUD-001962,Gunshot,train,Good,2.0
AUD-001963,Gunshot,test,Good,2.0
AUD-001964,Gunshot,train,Good,2.0
AUD-001965,Gunshot,train,Good,2.0
AUD-001966,Gunshot,test,Good,2.0
AUD-001967,Gunshot,val,Good,2.0
AUD-001968,Gunshot,val,Good,2.0
AUD-001969,Gunshot,train,Good,2.0
AUD-001970,Gunshot,train,Good,2.0
AUD-001971,Gunshot,train,Good,2.0
AUD-001972,Gunshot,train,Good,2.0
AUD-001973,Gunshot,train,Acceptable,2.0
AUD-001974,Gunshot,train,Good,2.0
AUD-001975,Gunshot,train,Good,2.0
AUD-001976,Gunshot,train,Good,2.0
AUD-001977,Gunshot,train,Acceptable,2.0
AUD-001978,Gunshot,train,Good,2.0
AUD-001979,Gunshot,train,Good,2.0
AUD-001980,Gunshot,test,Good,2.0
AUD-001981,Gunshot,test,Good,2.0
AUD-001982,Gunshot,train,Good,2.0
AUD-001983,Gunshot,train,Good,2.0
AUD-001984,Gunshot,train,Good,2.0
AUD-001985,Gunshot,train,Good,2.0
AUD-001986,Gunshot,val,Good,2.0
AUD-001987,Gunshot,train,Good,2.0
AUD-001988,Gunshot,test,Good,2.0
AUD-001989,Gunshot,train,Good,2.0
AUD-001990,Gunshot,train,Good,2.0
AUD-001991,Gunshot,test,Good,2.0
AUD-001992,Gunshot,train,Good,2.0
AUD-001993,Gunshot,train,Good,2.0
AUD-001994,Gunshot,train,Good,2.0
AUD-001995,Gunshot,train,Good,2.0
AUD-001996,Gunshot,train,Good,2.0
AUD-001997,Gunshot,test,Good,2.0
AUD-001998,Gunshot,train,Good,2.0
AUD-001999,Gunshot,train,Good,2.0
AUD-002000,Gunshot,val,Good,2.0
AUD-002001,Gunshot,test,Good,2.0
AUD-002002,Gunshot,train,Good,2.0
AUD-002003,Gunshot,val,Good,2.0
AUD-002004,Gunshot,test,Good,2.0
AUD-002005,Gunshot,train,Good,2.0
AUD-002006,Gunshot,train,Good,2.0
AUD-002007,Gunshot,train,Good,2.0
AUD-002008,Gunshot,val,Good,2.0
AUD-002009,Gunshot,test,Good,2.0
AUD-002010,Gunshot,val,Good,2.0
AUD-002011,Gunshot,train,Good,2.0
AUD-002012,Gunshot,train,Good,2.0
AUD-002013,Gunshot,train,Good,2.0
AUD-002014,Gunshot,train,Good,2.0
AUD-002015,Gunshot,train,Good,2.0
AUD-002016,Gunshot,val,Good,2.0
AUD-002017,Gunshot,val,Good,2.0
AUD-002018,Gunshot,train,Good,2.0
AUD-002019,Gunshot,train,Good,2.0
AUD-002020,Gunshot,train,Good,2.0
AUD-002021,Gunshot,train,Good,2.0
AUD-002022,Gunshot,train,Good,2.0
AUD-002023,Gunshot,train,Good,2.0
AUD-002024,Gunshot,train,Good,2.0
AUD-002025,Gunshot,train,Good,2.0
AUD-002026,Gunshot,train,Good,2.0
AUD-002027,Gunshot,train,Acceptable,2.0
AUD-002028,Gunshot,test,Good,2.0
AUD-002029,Gunshot,train,Good,2.0
AUD-002030,Gunshot,train,Good,2.0
AUD-002031,Gunshot,train,Good,2.0
AUD-002032,Gunshot,train,Good,2.0
AUD-002033,Gunshot,val,Good,2.0
AUD-002034,Gunshot,train,Good,2.0
AUD-002035,Gunshot,train,Good,2.0
AUD-002036,Gunshot,train,Good,2.0
AUD-002037,Gunshot,val,Good,2.0
AUD-002038,Gunshot,test,Good,2.0
AUD-002039,Gunshot,train,Good,2.0
AUD-002040,Gunshot,train,Good,2.0
AUD-002041,Gunshot,val,Good,2.0
AUD-002042,Gunshot,train,Good,2.0
AUD-002043,Gunshot,train,Acceptable,2.0
AUD-002044,Gunshot,test,Acceptable,2.0
AUD-002045,Gunshot,train,Good,2.0
AUD-002046,Gunshot,train,Good,2.0
AUD-002047,Gunshot,train,Acceptable,2.0
AUD-002048,Gunshot,train,Acceptable,2.0
AUD-002049,Gunshot,test,Good,2.0
AUD-002050,Gunshot,val,Good,2.0
AUD-002051,Gunshot,train,Good,2.0
AUD-002052,Gunshot,train,Good,2.0
AUD-002053,Gunshot,train,Good,2.0
AUD-002054,Gunshot,train,Good,2.0
AUD-002055,Gunshot,test,Good,2.0
AUD-002056,Gunshot,train,Good,2.0
AUD-002057,Gunshot,train,Acceptable,2.0
AUD-002058,Gunshot,val,Poor,2.0
AUD-002059,Gunshot,val,Poor,2.0
AUD-002060,Gunshot,test,Poor,2.0
AUD-002061,Gunshot,train,Poor,2.0
AUD-002062,Gunshot,test,Poor,2.0
AUD-002063,Gunshot,test,Good,2.0
AUD-002064,Gunshot,train,Good,2.0
AUD-002065,Gunshot,test,Good,2.0
AUD-002066,Gunshot,train,Good,2.0
AUD-002067,Gunshot,test,Good,2.0
AUD-002068,Gunshot,train,Good,2.0
AUD-002069,Gunshot,test,Good,2.0
AUD-002070,Gunshot,train,Good,2.0
AUD-002071,Gunshot,val,Good,2.0
AUD-002072,Gunshot,train,Good,2.0
AUD-002073,Gunshot,val,Good,2.0
AUD-002074,Gunshot,test,Good,2.0
AUD-002075,Gunshot,train,Good,2.0
AUD-002076,Gunshot,test,Good,2.0
AUD-002077,Gunshot,train,Good,2.0
AUD-002078,Gunshot,train,Good,2.0
AUD-002079,Gunshot,val,Good,2.0
AUD-002080,Gunshot,train,Good,2.0
AUD-002081,Gunshot,train,Good,2.0
AUD-002082,Gunshot,train,Good,2.0
AUD-002083,Gunshot,train,Good,2.0
AUD-002084,Gunshot,val,Good,2.0
AUD-002085,Gunshot,train,Good,2.0
AUD-002086,Gunshot,train,Good,2.0
AUD-002087,Gunshot,val,Good,2.0
AUD-002088,Gunshot,train,Good,2.0
AUD-002089,Gunshot,train,Good,2.0
AUD-002090,Gunshot,train,Good,2.0
AUD-002091,Gunshot,train,Good,2.0
AUD-002092,Gunshot,val,Good,2.0
AUD-002093,Gunshot,train,Good,2.0
AUD-002094,Gunshot,train,Good,2.0
AUD-002095,Gunshot,train,Good,2.0
AUD-002096,Gunshot,train,Good,2.0
AUD-002097,Gunshot,test,Good,2.0
AUD-002098,Gunshot,train,Good,2.0
AUD-002099,Gunshot,train,Good,2.0
AUD-002100,Gunshot,train,Good,2.0
AUD-002101,Gunshot,train,Good,2.0
AUD-002102,Gunshot,train,Good,2.0
AUD-002103,Gunshot,val,Good,2.0
AUD-002104,Gunshot,test,Good,2.0
AUD-002105,Gunshot,train,Good,2.0
AUD-002106,Gunshot,train,Acceptable,2.0
AUD-002107,Gunshot,train,Good,2.0
AUD-002108,Gunshot,train,Good,2.0
AUD-002109,Gunshot,train,Good,2.0
AUD-002110,Gunshot,test,Good,2.0
AUD-002111,Gunshot,train,Good,2.0
AUD-002112,Gunshot,train,Acceptable,2.0
AUD-002113,Gunshot,train,Good,2.0
AUD-002114,Gunshot,train,Good,2.0
AUD-002115,Gunshot,train,Good,2.0
AUD-002116,Gunshot,train,Good,2.0
AUD-002117,Gunshot,val,Good,2.0
AUD-002118,Gunshot,train,Good,2.0
AUD-002119,Gunshot,train,Good,2.0
AUD-002120,Gunshot,train,Good,2.0
AUD-002121,Gunshot,train,Good,2.0
AUD-002122,Gunshot,train,Good,2.0
AUD-002123,Gunshot,train,Good,2.0
AUD-002124,Gunshot,train,Good,2.0
AUD-002125,Gunshot,train,Good,2.0
AUD-002126,Gunshot,train,Good,2.0
AUD-002127,Gunshot,train,Good,2.0
AUD-002128,Gunshot,test,Good,2.0
AUD-002129,Gunshot,train,Good,1.0
AUD-002130,Gunshot,train,Good,1.0
AUD-002131,Gunshot,train,Good,1.0
AUD-002132,Gunshot,train,Good,1.0
AUD-002133,Gunshot,train,Good,1.0
AUD-002134,Gunshot,val,Good,1.0
AUD-002135,Gunshot,train,Good,1.0
AUD-002136,Gunshot,train,Good,1.0
AUD-002137,Gunshot,train,Good,1.0
AUD-002138,Gunshot,train,Good,1.0
AUD-002139,Gunshot,train,Good,1.0
AUD-002140,Gunshot,train,Good,1.0
AUD-002141,Gunshot,train,Good,1.0
AUD-002142,Gunshot,train,Good,1.0
AUD-002143,Gunshot,test,Good,1.0
AUD-002144,Gunshot,val,Good,1.0
AUD-002145,Gunshot,train,Good,1.0
AUD-002146,Gunshot,train,Good,1.0
AUD-002147,Gunshot,train,Good,1.0
AUD-002148,Gunshot,train,Good,1.0
AUD-002149,Gunshot,train,Good,1.0
AUD-002150,Gunshot,train,Good,1.0
AUD-002151,Gunshot,train,Good,1.0
AUD-002152,Gunshot,train,Good,1.0
AUD-002153,Gunshot,train,Good,1.0
AUD-002154,Gunshot,val,Good,1.0
AUD-002155,Gunshot,train,Good,1.0
AUD-002156,Gunshot,test,Good,1.0
AUD-002157,Gunshot,train,Good,2.0
AUD-002158,Gunshot,train,Good,1.0
AUD-002159,Gunshot,train,Good,1.0
AUD-002160,Gunshot,train,Good,1.0
AUD-002161,Gunshot,train,Good,1.0
AUD-002162,Gunshot,val,Good,1.0
AUD-002163,Gunshot,train,Good,1.0
AUD-002164,Gunshot,train,Good,1.0
AUD-002165,Gunshot,val,Good,1.0
AUD-002166,Gunshot,test,Good,1.0
AUD-002167,Gunshot,test,Good,2.0
AUD-002168,Gunshot,train,Good,2.0
AUD-002169,Gunshot,test,Good,1.0
AUD-002170,Gunshot,train,Good,2.0
AUD-002171,Gunshot,val,Good,2.0
AUD-002172,Gunshot,test,Good,1.0
AUD-002173,Gunshot,test,Good,2.61
AUD-002174,Gunshot,train,Acceptable,1.15
AUD-002175,Gunshot,train,Good,1.5
AUD-002176,Gunshot,test,Acceptable,1.31
AUD-002177,Gunshot,test,Good,3.146
AUD-002178,Gunshot,train,Good,1.9
AUD-002179,Gunshot,train,Good,1.408
AUD-002180,Gunshot,train,Good,1.95
AUD-002181,Gunshot,test,Good,1.769
AUD-002182,Gunshot,train,Acceptable,1.475
AUD-002183,Gunshot,test,Good,1.45
AUD-002184,Gunshot,train,Good,2.61
AUD-002185,Gunshot,val,Good,2.39
AUD-002186,Gunshot,train,Good,2.68
AUD-002187,Gunshot,train,Acceptable,0.556
AUD-002188,Gunshot,test,Acceptable,2.588
AUD-002189,Gunshot,train,Acceptable,1.52
AUD-002190,Gunshot,train,Acceptable,1.79
AUD-002191,Gunshot,val,Acceptable,2.298
AUD-002192,Gunshot,train,Good,2.2
AUD-002193,Gunshot,train,Good,2.056
AUD-002194,Gunshot,train,Acceptable,1.86
AUD-002195,Gunshot,train,Good,1.98
AUD-002196,Gunshot,train,Good,1.28
AUD-002197,Gunshot,val,Good,3.23
AUD-002198,Gunshot,train,Good,0.85
AUD-002199,Gunshot,train,Good,1.89
AUD-002200,Gunshot,train,Good,1.95
AUD-002201,Gunshot,train,Good,1.707
AUD-002202,Gunshot,train,Good,4.0
AUD-002203,Gunshot,train,Good,4.0
AUD-002204,Gunshot,train,Good,4.0
AUD-002205,Gunshot,train,Good,4.0
AUD-002206,Gunshot,train,Good,4.0
AUD-002207,Gunshot,test,Good,4.0
AUD-002208,Gunshot,train,Good,4.0
AUD-002209,Gunshot,train,Good,4.0
AUD-002210,Gunshot,train,Good,4.0
AUD-002211,Gunshot,train,Good,4.0
AUD-002212,Gunshot,train,Good,4.0
AUD-002213,Gunshot,val,Good,2.13
AUD-002214,Gunshot,val,Good,1.28
AUD-002215,Gunshot,test,Good,2.19
AUD-002216,Gunshot,test,Good,2.256
AUD-002217,Gunshot,test,Good,2.439
AUD-002218,Gunshot,train,Good,2.378
AUD-002219,Gunshot,train,Good,1.829
AUD-002220,Gunshot,train,Good,2.07
AUD-002221,Gunshot,train,Good,2.45
AUD-002222,Gunshot,train,Good,2.175
AUD-002223,Gunshot,train,Good,2.119
AUD-002224,Gunshot,val,Good,1.84
AUD-002225,Gunshot,val,Good,2.34
AUD-002226,Gunshot,val,Good,4.0
AUD-002227,Gunshot,test,Good,2.84
AUD-002228,Gunshot,train,Good,4.0
AUD-002229,Gunshot,train,Good,4.0
AUD-002230,Gunshot,train,Good,4.0
AUD-002231,Gunshot,train,Good,2.23
AUD-002232,Gunshot,val,Good,2.008
AUD-002233,Gunshot,val,Good,1.617
AUD-002234,Gunshot,train,Good,1.28
AUD-002235,Gunshot,val,Acceptable,1.227
AUD-002236,Gunshot,train,Acceptable,2.328
AUD-002237,Gunshot,test,Acceptable,2.38
AUD-002238,Gunshot,train,Acceptable,0.94
AUD-002239,Gunshot,train,Acceptable,1.05
AUD-002240,Gunshot,test,Acceptable,1.16
AUD-002241,Gunshot,train,Good,0.998
AUD-002242,Gunshot,train,Acceptable,1.219
AUD-002243,Gunshot,train,Acceptable,1.44
AUD-002244,Gunshot,test,Good,1.607
AUD-002245,Gunshot,train,Good,1.829
AUD-002246,Gunshot,train,Acceptable,1.718
AUD-002247,Gunshot,val,Acceptable,1.77
AUD-002248,Gunshot,train,Acceptable,1.496
AUD-002249,Gunshot,train,Acceptable,1.219
AUD-002250,Gunshot,val,Acceptable,1.66
AUD-002251,Gunshot,train,Acceptable,1.496
AUD-002252,Gunshot,train,Good,1.33
AUD-002253,Gunshot,train,Acceptable,0.665
AUD-002254,Gunshot,train,Acceptable,1.44
AUD-002255,Gunshot,val,Good,3.35
AUD-002256,Gunshot,train,Good,3.68
AUD-002257,Gunshot,train,Good,3.25
AUD-002258,Gunshot,test,Good,2.947
AUD-002259,Gunshot,train,Good,1.956
AUD-002260,Gunshot,train,Good,2.36
AUD-002261,Gunshot,train,Good,1.93
AUD-002262,Gunshot,train,Good,2.617
AUD-002263,Gunshot,train,Good,1.55
AUD-002264,Gunshot,train,Good,2.03
AUD-002265,Gunshot,train,Good,1.24
AUD-002266,Gunshot,val,Good,1.47
AUD-002267,Gunshot,val,Good,0.95
AUD-002268,Gunshot,train,Good,1.22
AUD-002269,Gunshot,train,Good,0.967
AUD-002270,Gunshot,train,Acceptable,0.75
AUD-002271,Gunshot,train,Acceptable,1.009
AUD-002272,Gunshot,train,Acceptable,1.03
AUD-002273,Gunshot,val,Acceptable,0.958
AUD-002274,Gunshot,train,Acceptable,0.907
AUD-002275,Gunshot,test,Acceptable,1.266
AUD-002276,Gunshot,val,Acceptable,1.087
AUD-002277,Gunshot,train,Acceptable,1.157
AUD-002278,Gunshot,train,Acceptable,1.175
AUD-002279,Gunshot,train,Acceptable,1.1
AUD-002280,Gunshot,test,Acceptable,1.119
AUD-002281,Gunshot,train,Acceptable,1.06
AUD-002282,Gunshot,train,Acceptable,0.975
AUD-002283,Gunshot,train,Acceptable,0.797
AUD-002284,Gunshot,test,Acceptable,0.91
AUD-002285,Gunshot,train,Acceptable,1.126
AUD-002286,Gunshot,train,Acceptable,1.23
AUD-002287,Gunshot,train,Acceptable,1.38
AUD-002288,Gunshot,train,Acceptable,0.92
AUD-002289,Gunshot,train,Acceptable,0.98
AUD-002290,Gunshot,train,Acceptable,0.98
AUD-002291,Gunshot,test,Acceptable,0.5
AUD-002292,Gunshot,train,Good,1.29
AUD-002293,Gunshot,train,Good,1.02
AUD-002294,Gunshot,test,Good,0.95
AUD-002295,Gunshot,train,Good,0.786
AUD-002296,Gunshot,test,Good,0.77
AUD-002297,Gunshot,val,Good,1.018
AUD-002298,Gunshot,val,Good,0.54
AUD-002299,Gunshot,train,Good,1.148
AUD-002300,Gunshot,train,Good,1.09
AUD-002301,Gunshot,train,Good,1.478
AUD-002302,Gunshot,train,Good,1.88
AUD-002303,Gunshot,train,Acceptable,0.66
AUD-002304,Gunshot,val,Good,0.819
AUD-002305,Gunshot,train,Good,0.94
AUD-002306,Gunshot,test,Acceptable,1.27
AUD-002307,Gunshot,val,Good,1.49
AUD-002308,Gunshot,train,Good,0.7
AUD-002309,Gunshot,train,Good,1.208
AUD-002310,Gunshot,val,Good,1.187
AUD-002311,Gunshot,train,Acceptable,1.46
AUD-002312,Gunshot,train,Acceptable,1.02
AUD-002313,Gunshot,train,Good,1.206
AUD-002314,Gunshot,val,Acceptable,1.2
AUD-002315,Gunshot,train,Acceptable,1.52
AUD-002316,Gunshot,train,Acceptable,1.33
AUD-002317,Gunshot,train,Acceptable,1.656
AUD-002318,Gunshot,train,Good,0.817
AUD-002319,Gunshot,test,Good,1.596
AUD-002320,Gunshot,train,Good,1.85
AUD-002321,Gunshot,train,Good,1.74
AUD-002322,Gunshot,test,Good,3.44
AUD-002323,Gunshot,test,Good,2.928
AUD-002324,Gunshot,train,Good,3.2
AUD-002325,Gunshot,train,Good,1.969
AUD-002326,Gunshot,train,Good,1.169
AUD-002327,Gunshot,val,Good,0.897
AUD-002328,Gunshot,train,Good,0.94
AUD-002329,Gunshot,train,Good,2.078
AUD-002330,Gunshot,train,Good,1.26
AUD-002331,Gunshot,train,Good,1.015
AUD-002332,Gunshot,train,Good,1.039
AUD-002333,Gunshot,train,Good,2.09
AUD-002334,Gunshot,test,Acceptable,2.27
AUD-002335,Gunshot,train,Poor,1.149
AUD-002336,Gunshot,val,Acceptable,2.53
AUD-002337,Gunshot,train,Good,1.887
AUD-002338,Gunshot,train,Good,1.738
AUD-002339,Gunshot,train,Good,2.35
AUD-002340,Gunshot,train,Acceptable,1.898
AUD-002341,Gunshot,train,Poor,2.04
AUD-002342,Gunshot,train,Poor,1.56
AUD-002343,Gunshot,train,Acceptable,1.75
AUD-002344,Gunshot,test,Acceptable,2.31
AUD-002345,Gunshot,train,Acceptable,2.44
AUD-002346,Gunshot,train,Good,2.016
AUD-002347,Gunshot,train,Poor,0.598
AUD-002348,Gunshot,test,Poor,0.577
AUD-002349,Gunshot,val,Good,0.59
AUD-002350,Gunshot,train,Acceptable,0.636
AUD-002351,Gunshot,test,Acceptable,0.598
AUD-002352,Gunshot,train,Poor,0.619
AUD-002353,Gunshot,train,Acceptable,2.08
AUD-002354,Gunshot,train,Acceptable,1.87
AUD-002355,Gunshot,train,Good,1.97
AUD-002356,Gunshot,train,Poor,1.317
AUD-002357,Gunshot,val,Good,1.63
AUD-002358,Gunshot,train,Acceptable,2.13
